股票代码,公告日期,公告标题,公告内容
600018.SH,20220830,上港集团关于持股5%以上股东协议转让股份完成过户登记的公告,
600018.SH,20220802,上港集团关于股份无偿划转完成过户登记的公告,
600018.SH,20220723,上港集团关于分拆所属子公司上海锦江航运（集团）股份有限公司至上海证券交易所主板上市事宜相关内幕信息知情人买卖股票情况查询结果的公告,
600018.SH,20220723,国泰君安证券股份有限公司关于上港集团分拆所属子公司上海锦江航运（集团）股份有限公司至上海证券交易所主板上市相关内幕知情人买卖股票情况的专项核查意见,
600018.SH,20220720,上港集团关于公司A股限制性股票激励计划预留授予结果公告,
600018.SH,20220720,上港集团关于2021年度利润分配方案调整每股分配比例的公告,
600018.SH,20220716,上港集团2022年第一次临时股东大会决议公告,
600018.SH,20220716,北京观韬中茂（上海）律师事务所关于上港集团2022年第一次临时股东大会之法律意见书,
600018.SH,20220629,上港集团关于董事辞职的公告,
600018.SH,20220629,上港集团2021年年度股东大会决议公告,
600018.SH,20220621,上港集团关于疫情防控期间参加2021年年度股东大会相关注意事项的提示性公告,
600018.SH,20220527,上港集团监事会关于A股限制性股票激励计划预留授予激励对象名单的公示情况说明及核查意见,
600018.SH,20220527,上港集团A股限制性股票激励计划预留授予激励对象名单,
600018.SH,20220527,上港集团关于召开2021年度暨2022年第一季度业绩说明会的公告,
600018.SH,20220430,上港集团关于持股5%以上股东签署《股份转让协议》的提示性公告,
600018.SH,20220430,上港集团2022年第一季度报告,
600018.SH,20220401,上港集团2022年第一季度业绩预增提示性公告,
600018.SH,20220312,上港集团第三届董事会第二十三次会议决议公告,
600018.SH,20220312,上港集团独立董事提名人声明,
600018.SH,20220312,上海国际港务（集团）股份有限公司章程（2022年3月修订）,
600018.SH,20220312,关于修订《上海国际港务（集团）股份有限公司章程》的公告,
600018.SH,20220114,上港集团2021年度业绩快报公告,
600018.SH,20220114,上港集团关于为全资子公司提供担保的公告,
600018.SH,20220114,上港集团2021年年度业绩预增公告,
600018.SH,20220114,上港集团第三届监事会第十五次会议决议公告,
600018.SH,20220114,上港集团第三届董事会第二十二次会议决议公告,
600018.SH,20220114,上港集团比较式资产负债表和利润表,
600018.SH,20220114,上港集团关于筹划子公司分拆上市的提示性公告,
600018.SH,20220114,被担保人上海上港保税仓储管理有限公司最近一期财务报表,
600019.SH,20221230,宝钢股份第八届董事会第二十二次会议决议公告,
600019.SH,20221230,宝钢股份第八届监事会第二十二次会议决议公告,
600019.SH,20221229,宝钢股份2022年第五次临时股东大会决议公告,
600019.SH,20221229,上海市方达律师事务所关于宝山钢铁股份有限公司2022年第五次临时股东大会所涉相关问题之法律意见书,
600019.SH,20221215,宝钢股份2022年第五次临时股东大会会议资料,
600019.SH,20221213,宝钢股份关于与包钢股份合资设立宝钢管业的公告,
600019.SH,20221213,宝钢股份第八届董事会第二十一次会议决议公告,
600019.SH,20221213,宝钢股份关于召开2022年第五次临时股东大会的通知,
600019.SH,20221213,宝钢股份第八届监事会第二十一次会议决议公告,
600019.SH,20221213,宝钢股份独立董事关于公司八届二十一次董事会有关事项的独立意见,
600019.SH,20221213,宝钢股份独立董事关于公司八届二十一次董事会有关事项的独立意见,
600019.SH,20221213,宝钢股份第八届监事会第二十一次会议决议公告,
600019.SH,20221213,宝钢股份关于召开2022年第五次临时股东大会的通知,
600019.SH,20221213,宝钢股份第八届董事会第二十一次会议决议公告,
600019.SH,20221202,宝钢股份通知债权人公告,
600019.SH,20221202,上海市方达律师事务所关于宝山钢铁股份有限公司2022年第四次临时股东大会所涉相关问题之法律意见书,
600019.SH,20221202,宝钢股份关于修订《公司章程》的公告,
600019.SH,20221202,宝钢股份关于修订《公司章程》的公告,
600019.SH,20221202,宝钢股份关于股东权益变动的提示性公告,
600019.SH,20221202,宝山钢铁股份有限公司章程（2022年12月1日修订）,
600019.SH,20221202,宝钢股份简式权益变动报告书,
600019.SH,20221124,宝钢股份关于控股股东部分股份质押的公告,
600019.SH,20221122,宝钢股份2022年第四次临时股东大会会议资料,
600019.SH,20221026,宝钢股份独立董事关于八届十九次董事会有关事项的事前认可意见,
600019.SH,20221026,宝钢股份独立董事关于八届十九次董事会有关事项的独立意见,
600019.SH,20221026,宝钢股份第八届监事会第十九次会议决议公告,
600019.SH,20221026,宝钢股份第八届董事会第十九次会议决议公告,
600019.SH,20221026,宝钢股份2022年第三季度报告,
600019.SH,20221022,宝钢股份关于“双碳”工作推进进展情况的公告,
600019.SH,20221021,宝钢股份关于召开2022年第三季度业绩说明会的公告,
600019.SH,20221011,宝钢股份2022年第三次临时股东大会决议公告,
600019.SH,20221011,上海市方达律师事务所关于宝山钢铁股份有限公司2022年第三次临时股东大会所涉相关问题之法律意见书,
600019.SH,20221001,宝钢股份关于国有股份无偿划转、质押的公告,
600019.SH,20220930,上海市方达律师事务所关于宝山钢铁股份有限公司差异化分红事项之法律意见书,
600019.SH,20220930,宝钢股份2022年上半年度权益分派实施公告,
600019.SH,20220928,宝钢股份2022年第三次临时股东大会会议资料,
600019.SH,20220924,宝钢股份独立董事关于第八届董事会第十八次会议有关事项的独立意见,
600019.SH,20220924,宝钢股份第八届监事会第十八次会议决议公告,
600019.SH,20220924,宝钢股份第八届董事会第十八次会议决议公告,
600019.SH,20220916,宝钢股份2022年第二次临时股东大会决议公告,
600019.SH,20220916,上海市方达律师事务所关于宝山钢铁股份有限公司2022年第二次临时股东大会所涉相关问题之法律意见书,
600019.SH,20220902,宝钢股份2022年第二次临时股东大会会议资料,
600019.SH,20220824,宝钢股份关于召开2022年半年度业绩说明会的公告,
600019.SH,20220823,宝钢股份第二期A股限制性股票计划首次授予限制性股票第三个解锁期及预留授予限制性股票第二个解锁期解锁暨上市公告,
600019.SH,20220818,宝钢股份关于涉及诉讼的公告,
600019.SH,20220818,上海市方达律师事务所关于宝山钢铁股份有限公司2022年第一次临时股东大会所涉相关问题之法律意见书,
600019.SH,20220809,宝钢股份2022年第一次临时股东大会会议资料,
600019.SH,20220702,宝钢股份关于所属子公司宝武碳业科技股份有限公司首次公开发行股票并在创业板上市申请获得深圳证券交易所受理的公告,
600019.SH,20220629,宝钢股份第八届监事会第十五次会议决议公告,
600019.SH,20220629,宝钢股份第八届董事会第十五次会议决议公告,
600019.SH,20220624,宝钢股份关于调整2021年下半年度利润分配现金分红总额的公告,
600019.SH,20220624,宝钢股份2021年下半年度权益分派实施公告,
600019.SH,20220608,宝钢股份关于股份性质变更暨第三期A股限制性股票计划首次授予的进展公告,
600019.SH,20220521,宝钢股份2021年度股东大会决议公告,
600019.SH,20220520,宝钢股份关于分拆所属子公司至创业板上市事宜相关内幕信息知情人买卖公司股票情况的自查报告,
600019.SH,20220518,宝钢股份独立董事关于八届十三次董事会相关事项的独立意见,
600019.SH,20220518,宝钢股份第八届监事会第十三次会议决议公告,
600019.SH,20220507,宝钢股份2021年度股东大会会议资料,
600019.SH,20220507,宝钢股份2021年度股东大会会议资料,
600019.SH,20220423,宝钢股份2021年度暨2022年一季度网上业绩说明会及视频业绩发布会预告公告,
600019.SH,20220413,宝钢股份关于公司第三期A股限制性股票计划获得国务院国资委批复的公告,
600019.SH,20220411,宝钢股份第八届董事会第十一次会议决议公告,
600019.SH,20220411,宝钢股份独立董事关于聘任公司副总经理的独立意见,
600019.SH,20220304,宝钢股份关于2022年度开展金融衍生品业务的公告,
600019.SH,20220120,宝钢股份关于股份回购实施结果暨股份变动公告,
600025.SH,20221230,2022年度第十二期超短期融资券发行公告,
600025.SH,20221215,2022年第一次临时股东大会决议公告,
600025.SH,20221215,2022年第一次临时股东大会法律意见书,
600025.SH,20221215,2022年第一次临时股东大会决议公告,
600025.SH,20221209,2022年第一次临时股东大会会议资料,
600025.SH,20221209,2022年第一次临时股东大会会议资料,
600025.SH,20221028,关于更换公司董事的公告,
600025.SH,20221028,2022年度第十一期超短期融资券发行公告,
600025.SH,20221028,关于召开2022年第三季度业绩说明会的公告,
600025.SH,20221028,关于第三届监事会第八次会议决议公告,
600025.SH,20221011,2022年前三季度发电量完成情况公告,
600025.SH,20220920,关于公司董事长辞职并推举孙卫先生代为履行董事长职责的公告,
600025.SH,20220920,关于第三届董事会第十次会议决议公告,
600025.SH,20220915,2022年度第十三期绿色超短期融资券发行公告,
600025.SH,20220824,关于召开2022年半年度业绩说明会的公告,
